ProductKey,Product Code,Product Name,Product Description,ProductSubcategoryKey,Manufacturer,Brand,Class,Style,Color,Size,Weight,Weight Unit Measure,Stock Type Code,Stock Type,Unit Cost,Unit Price,Available Date,Status
1497,0504028,The Phone Company Smart phones Unlocked M300 White,"Watch video clips and view photos wherever you go, create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s",32,The Phone Company,The Phone Company,Regular,Product0504028,White,4.2 x 2.1 x 0.6,3.7,ounces,1,High,$122.78,$267.00,2007/03/31,On
1498,0504029,The Phone Company Smart phones Expert M400 White,"Create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s",32,The Phone Company,The Phone Company,Regular,Product0504029,White,3.4 x 1.8 x 0.9,3.3,ounces,1,High,$137.96,$300.00,2006/08/08,On
1499,0504030,The Phone Company Smart phones Unlocked International M800 White,"Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s, watch video clips and view photos wherever you go",32,The Phone Company,The Phone Company,Deluxe,Product0504030,White,4.8 x 3.1 x 0.6,5.3,ounces,1,High,$142.56,$310.00,2006/09/19,On
1500,0504031,The Phone Company Smart phones without camera E100 Pink,"Smart phones without camera, high-resolution monochrome display",32,The Phone Company,The Phone Company,Economy,Product0504031,Pink,0.6 x 2.8 x 4.6,5.6,ounces,1,High,$65.77,$129.00,2006/11/18,On
1501,0504032,The Phone Company Microsoft Windows Mobile M200 Pink,"Microsoft windows mobile, high-resolution monochrome display",32,The Phone Company,The Phone Company,Regular,Product0504032,Pink,4.5 x 2.6 x 0.6,4,ounces,1,High,$105.31,$229.00,2009/02/14,On
1502,0504033,The Phone Company Smart phones 4 GB of Memory M300 Pink,"Smart phones 4 GB of memory, memory stick media expansion slot",32,The Phone Company,The Phone Company,Regular,Product0504033,Pink,8.8 x 6.2 x 2.8,6.9,ounces,1,High,$109.91,$239.00,2008/12/01,On
1503,0504034,The Phone Company Smart phones 8 GB of Memory M400 Pink,"Smart phones 8 GB of memory, memory stick media expansion slot",32,The Phone Company,The Phone Company,Regular,Product0504034,Pink,4.5 x 3.1 x 0.6,4.6,ounces,1,High,$123.70,$269.00,2007/07/07,On
1504,0504035,The Phone Company Smart phones 160x160 M26 Pink,"Smart phones 160x160, AC adapter, stylus, protective cover, installation CD-ROM, application manual",32,The Phone Company,The Phone Company,Regular,Product0504035,Pink,8.8 x 3.8 x 3.8,11.2,ounces,1,High,$95.65,$208.00,2005/02/24,On
1505,0504036,The Phone Company Smart phones 6-LINE SCREEN M21 Pink,"Create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s",32,The Phone Company,The Phone Company,Regular,Product0504036,Pink,6 x 3 x 8,4.8,ounces,1,High,$105.77,$230.00,2006/05/19,On
1506,0504037,The Phone Company Smart phones 320 x 320 M86 Pink,"Handheld device, special laptop software, including Documents to go",32,The Phone Company,The Phone Company,Regular,Product0504037,Pink,10 x 7.2 x 1.7,12,ounces,1,High,$132.44,$288.00,2009/05/05,On
1507,0504038,The Phone Company Smart phones Unlocked M300 Pink,"Watch video clips and view photos wherever you go, create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s",32,The Phone Company,The Phone Company,Regular,Product0504038,Pink,8 x 6 x 1,4.8,ounces,1,High,$122.78,$267.00,2007/03/31,On
1508,0504039,The Phone Company Smart phones Expert M400 Pink,"Create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s",32,The Phone Company,The Phone Company,Regular,Product0504039,Pink,4.7 x 2.9 x 0.7,1,ounces,1,High,$137.96,$300.00,2006/08/08,On
1509,0504040,The Phone Company Smart phones Unlocked International M800 Pink,"Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s, watch video clips and view photos wherever you go",32,The Phone Company,The Phone Company,Deluxe,Product0504040,Pink,8.8 x 7 x 3.2,8,ounces,1,High,$142.56,$310.00,2006/09/19,On
1510,0504041,The Phone Company Smart phones without camera E100 Gold,"Smart phones without camera, high-resolution monochrome display",32,The Phone Company,The Phone Company,Economy,Product0504041,Gold,9 x 2 x 7,1,ounces,1,High,$65.77,$129.00,2006/11/18,On
1511,0504042,The Phone Company Microsoft Windows Mobile M200 Gold,"Microsoft windows mobile, high-resolution monochrome display",32,The Phone Company,The Phone Company,Regular,Product0504042,Gold,8.5 x 6 x 2,1.2,ounces,1,High,$105.31,$229.00,2009/02/14,On
1512,0504043,The Phone Company Smart phones 4 GB of Memory M300 Gold,"Smart phones 4 GB of memory, memory stick media expansion slot",32,The Phone Company,The Phone Company,Regular,Product0504043,Gold,111 x 51.5 x 14.5,3,ounces,1,High,$109.91,$239.00,2008/12/01,On
1513,0504044,The Phone Company Smart phones 8 GB of Memory M400 Gold,"Smart phones 8 GB of memory, memory stick media expansion slot",32,The Phone Company,The Phone Company,Regular,Product0504044,Gold,1.2 x 5.1 x 3.2,3,ounces,1,High,$123.70,$269.00,2007/07/07,On
1514,0504045,The Phone Company Smart phones 160x160 M26 Gold,"Smart phones 160x160, AC adapter, stylus, protective cover, installation CD-ROM, application manual",32,The Phone Company,The Phone Company,Regular,Product0504045,Gold,6 x 12.2 x 12.6,2.6,ounces,1,High,$95.65,$208.00,2005/02/24,On
1515,0504046,The Phone Company Smart phones 6-LINE SCREEN M21 Gold,"Create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s",32,The Phone Company,The Phone Company,Regular,Product0504046,Gold,4.3 x 2.4 x 0.5,3.9,ounces,1,High,$105.77,$230.00,2006/05/19,On
1516,0504047,The Phone Company Smart phones 320 x 320 M86 Gold,"Handheld device, special laptop software, including Documents to go",32,The Phone Company,The Phone Company,Regular,Product0504047,Gold,4 x 2 x 0.7,6,ounces,1,High,$132.44,$288.00,2009/05/05,On
1517,0504048,The Phone Company Smart phones Unlocked M300 Gold,"Watch video clips and view photos wherever you go, create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s",32,The Phone Company,The Phone Company,Regular,Product0504048,Gold,4.3 x 2.2 x 0.5,4.7,ounces,1,High,$122.78,$267.00,2007/03/31,On
1518,0504049,The Phone Company Smart phones Expert M400 Gold,"Create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s",32,The Phone Company,The Phone Company,Regular,Product0504049,Gold,4.3 x 2.4 x 0.5,4.7,ounces,1,High,$137.96,$300.00,2006/08/08,On
1519,0504050,The Phone Company Smart phones Unlocked International M800 Gold,"Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s, watch video clips and view photos wherever you go",32,The Phone Company,The Phone Company,Deluxe,Product0504050,Gold,4.5 x 2.6 x 0.6,4.8,ounces,1,High,$142.56,$310.00,2006/09/19,On
1520,0504051,The Phone Company PDA Wifi 3.5-inch M200 Black,Multimedia accelerator with 16MB video memory,32,The Phone Company,The Phone Company,Regular,Product0504051,Black,4.5 x 2.3 x 0.6,3.1,ounces,1,High,$128.76,$280.00,2006/10/18,On
1521,0504052,The Phone Company PDA Wifi 3.7-inch M250 Black,Genuine leather and great looks,32,The Phone Company,The Phone Company,Deluxe,Product0504052,Black,4.1 x 2.2 x 0.5,3.7,ounces,1,High,$142.56,$310.00,2005/03/08,On
1522,0504053,The Phone Company PDA Wifi 4.7-inch L290 Black,The sensitive slanted stylus tip gives you smooth navigation,32,The Phone Company,The Phone Company,Deluxe,Product0504053,Black,4.4 x 2.4 x 0.6,5.3,ounces,1,High,$125.90,$380.00,2005/01/08,On
1523,0504054,The Phone Company PDA Phone 3.5 inches M320 Black,"A single, standardized and easy way to connect the phone to a computer",32,The Phone Company,The Phone Company,Regular,Product0504054,Black,3.8 x 2 x 0.8,4.3,ounces,1,High,$137.50,$299.00,2006/05/06,On
1524,0504055,The Phone Company PDA Phone 3.7 inches M340 Black,Opera 8 web browser supports adobe flash 9 browser plug in,32,The Phone Company,The Phone Company,Deluxe,Product0504055,Black,2.1 x 4.2 x 0.6,4.3,ounces,1,High,$151.76,$330.00,2005/01/02,On
1525,0504056,The Phone Company PDA Phone 4.7 inches L360 Black,"Opera 8 web browsers supports adobe flash 9 browser plugs in, 256 MB flash memory expands via two memory card slots",32,The Phone Company,The Phone Company,Deluxe,Product0504056,Black,4.2 x 2.1 x 0.6,3.7,ounces,1,High,$133.19,$402.00,2005/03/08,On
1526,0504057,The Phone Company PDA Phone Unlocked 3.7 inches M510 Black,Stream and store MP3s and videos with high quality stereo sound,32,The Phone Company,The Phone Company,Regular,Product0504057,Black,4.2 x 2.1 x 0.6,3.7,ounces,1,High,$109.45,$238.00,2008/02/09,On
1527,0504058,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,Wide touch screen and full keyboard,32,The Phone Company,The Phone Company,Regular,Product0504058,Black,3.4 x 1.8 x 0.9,3.3,ounces,1,High,$123.24,$268.00,2005/03/08,On
1528,0504059,The Phone Company PDA Phone Unlocked 4.7 inches L550 Black,With 3MB Memory and 6-line backlit display,32,The Phone Company,The Phone Company,Deluxe,Product0504059,Black,4.2 x 2.1 x 0.6,3.7,ounces,1,High,$100.06,$302.00,2005/03/08,On
1529,0504060,The Phone Company PDA Handheld 3.5 inch M610 Black,Toll free Numbers & Weights & Measures & Schedule planner,32,The Phone Company,The Phone Company,Regular,Product0504060,Black,3.4 x 1.8 x 0.9,3.3,ounces,1,High,$117.27,$255.00,2005/01/08,On
1530,0504061,The Phone Company PDA Handheld 3.7 inch M630 Black,"Access the web, high-resolution widescreen display, opera 8 web browser",32,The Phone Company,The Phone Company,Regular,Product0504061,Black,4.8 x 3.1 x 0.6,5.3,ounces,1,High,$122.32,$266.00,2006/05/06,On
1531,0504062,The Phone Company PDA Handheld 4.7 inch L650 Black,256 MB flash memory expands via two memory card slots,32,The Phone Company,The Phone Company,Deluxe,Product0504062,Black,0.6 x 2.8 x 4.6,5.6,ounces,1,High,$128.88,$389.00,2005/01/02,On
1532,0504063,The Phone Company PDA Palm 3.5 inch M810 Black,"Pocket versions of familiar applications like Outlook, Word, and Excel",32,The Phone Company,The Phone Company,Regular,Product0504063,Black,4.5 x 2.6 x 0.6,4,ounces,1,High,$128.76,$280.00,2005/03/08,On
1533,0504064,The Phone Company PDA Palm 3.7 inch M830 Black,"Pocket versions of familiar applications like Outlook, Word, and Excel",32,The Phone Company,The Phone Company,Regular,Product0504064,Black,8.8 x 6.2 x 2.8,6.9,ounces,1,High,$137.50,$299.00,2008/02/09,On
1534,0504065,The Phone Company PDA Palm 4.7 inch L850 Black,Removable/rechargeable battery and integrated keyboard,32,The Phone Company,The Phone Company,Deluxe,Product0504065,Black,4.5 x 3.1 x 0.6,4.6,ounces,1,High,$131.87,$398.00,2005/03/08,On
1535,0504066,The Phone Company PDA GPS Phone 3.5 inch M910 Black,"Removable/rechargeable battery and integrated keyboard, integrated Bluetooth",32,The Phone Company,The Phone Company,Regular,Product0504066,Black,8.8 x 3.8 x 3.8,11.2,ounces,1,High,$123.24,$268.00,2005/03/08,On
1536,0504067,The Phone Company PDA GPS Phone 3.7 inch M930 Black,"624 MHz processor, 256MB ROM / 64MB SDRAM",32,The Phone Company,The Phone Company,Regular,Product0504067,Black,6 x 3 x 8,4.8,ounces,1,High,$137.04,$298.00,2009/03/15,On
1537,0504068,The Phone Company PDA GPS Phone 4.7 inch L950 Black,"Complete suite of PIM applications, HotSync technology for PC synchronization, 1MB memory",32,The Phone Company,The Phone Company,Deluxe,Product0504068,Black,10 x 7.2 x 1.7,12,ounces,1,High,$121.93,$368.00,2006/02/12,On
1538,0504069,The Phone Company PDA Wifi 3.5-inch M200 Silver,Multimedia accelerator with 16MB video memory,32,The Phone Company,The Phone Company,Regular,Product0504069,Silver,8 x 6 x 1,4.8,ounces,1,High,$128.76,$280.00,2008/07/01,On
1539,0504070,The Phone Company PDA Wifi 3.7-inch M250 Silver,Genuine leather and great looks,32,The Phone Company,The Phone Company,Deluxe,Product0504070,Silver,4.7 x 2.9 x 0.7,1,ounces,1,High,$142.56,$310.00,2008/07/01,On
1540,0504071,The Phone Company PDA Wifi 4.7-inch L290 Silver,The sensitive slanted stylus tip gives you smooth navigation,32,The Phone Company,The Phone Company,Deluxe,Product0504071,Silver,8.8 x 7 x 3.2,8,ounces,1,High,$125.90,$380.00,2009/02/13,On
1541,0504072,The Phone Company PDA Phone 3.5 inches M320 Silver,"A single, standardized and easy way to connect the phone to a computer",32,The Phone Company,The Phone Company,Regular,Product0504072,Silver,9 x 2 x 7,1,ounces,1,High,$137.50,$299.00,2007/03/11,On
1542,0504073,The Phone Company PDA Phone 3.7 inches M340 Silver,"Opera 8 web browser, supports Adobe flash 9 browser plug in",32,The Phone Company,The Phone Company,Deluxe,Product0504073,Silver,8.5 x 6 x 2,1.2,ounces,1,High,$151.76,$330.00,2006/11/01,On
1543,0504074,The Phone Company PDA Phone 4.7 inches L360 Silver,"Opera 8 web browser, supports Adobe flash 9 browser plug in, 256 MB flash memory expands via two memory card slots",32,The Phone Company,The Phone Company,Deluxe,Product0504074,Silver,111 x 51.5 x 14.5,3,ounces,1,High,$133.19,$402.00,2009/05/11,On
1544,0504075,The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver,Stream and store MP3s and videos with high quality stereo sound,32,The Phone Company,The Phone Company,Regular,Product0504075,Silver,1.2 x 5.1 x 3.2,3,ounces,1,High,$109.45,$238.00,2008/12/15,On
1545,0504076,The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver,Wide touch screen and full keyboard,32,The Phone Company,The Phone Company,Regular,Product0504076,Silver,6 x 12.2 x 12.6,2.6,ounces,1,High,$123.24,$268.00,2006/03/04,On
1546,0504077,The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver,With 3MB Memory and 6-line backlit display,32,The Phone Company,The Phone Company,Deluxe,Product0504077,Silver,4.3 x 2.4 x 0.5,3.9,ounces,1,High,$100.06,$302.00,2007/07/19,On
1547,0504078,The Phone Company PDA Handheld 3.5 inch M610 Silver,Toll free Numbers & Weights & Measures & Schedule planner,32,The Phone Company,The Phone Company,Regular,Product0504078,Silver,4 x 2 x 0.7,6,ounces,1,High,$117.27,$255.00,2006/05/31,On
1548,0504079,The Phone Company PDA Handheld 3.7 inch M630 Silver,"Access the web, high-resolution widescreen display, opera 8 web browser",32,The Phone Company,The Phone Company,Regular,Product0504079,Silver,4.3 x 2.2 x 0.5,4.7,ounces,1,High,$122.32,$266.00,2009/04/11,On
1549,0504080,The Phone Company PDA Handheld 4.7 inch L650 Silver,256 MB flash memory expands via two memory card slots,32,The Phone Company,The Phone Company,Deluxe,Product0504080,Silver,4.3 x 2.4 x 0.5,4.7,ounces,1,High,$128.88,$389.00,2005/06/21,On
1550,0504081,The Phone Company PDA Palm 3.5 inch M810 Silver,"Pocket versions of familiar applications like Outlook, Word, and Excel",32,The Phone Company,The Phone Company,Regular,Product0504081,Silver,4.5 x 2.6 x 0.6,4.8,ounces,1,High,$128.76,$280.00,2006/11/30,On
1551,0504082,The Phone Company PDA Palm 3.7 inch M830 Silver,"Pocket versions of familiar applications like Outlook, Word, and Excel",32,The Phone Company,The Phone Company,Regular,Product0504082,Silver,4.5 x 2.3 x 0.6,3.1,ounces,1,High,$137.50,$299.00,2007/12/01,On
1552,0504083,The Phone Company PDA Palm 4.7 inch L850 Silver,Removable/rechargeable battery and integrated keyboard,32,The Phone Company,The Phone Company,Deluxe,Product0504083,Silver,4.1 x 2.2 x 0.5,3.7,ounces,1,High,$131.87,$398.00,2006/08/23,On
1553,0504084,The Phone Company PDA GPS Phone 3.5 inch M910 Silver,"Removable/rechargeable battery and integrated keyboard, integrated Bluetooth",32,The Phone Company,The Phone Company,Regular,Product0504084,Silver,4.3 x 2.4 x 0.5,5.3,ounces,1,High,$123.24,$268.00,2005/07/30,On
1554,0504085,The Phone Company PDA GPS Phone 3.7 inch M930 Silver,"624 MHz processor, 256MB ROM / 64MB SDRAM",32,The Phone Company,The Phone Company,Regular,Product0504085,Silver,4.5 x 2.6 x 0.6,4.3,ounces,1,High,$137.04,$298.00,2006/05/16,On
1555,0504086,The Phone Company PDA GPS Phone 4.7 inch L950 Silver,"Complete suite of PIM applications, HotSync technology for PC synchronization, 1MB memory",32,The Phone Company,The Phone Company,Deluxe,Product0504086,Silver,4.5 x 2.3 x 0.6,4.3,ounces,1,High,$121.93,$368.00,2008/11/02,On
1556,0504087,The Phone Company PDA Wifi 3.5-inch M200 White,Multimedia accelerator with 16MB video memory,32,The Phone Company,The Phone Company,Regular,Product0504087,White,4.1 x 2.2 x 0.5,3.7,ounces,1,High,$128.76,$280.00,2009/05/05,On
1557,0504088,The Phone Company PDA Wifi 3.7-inch M250 White,Genuine leather and great looks,32,The Phone Company,The Phone Company,Deluxe,Product0504088,White,4.4 x 2.4 x 0.6,3.7,ounces,1,High,$142.56,$310.00,2007/03/31,On
1558,0504089,The Phone Company PDA Wifi 4.7-inch L290 White,The sensitive slanted stylus tip gives you smooth navigation,32,The Phone Company,The Phone Company,Deluxe,Product0504089,White,3.8 x 2 x 0.8,3.3,ounces,1,High,$125.90,$380.00,2006/08/08,On
1559,0504090,The Phone Company PDA Phone 3.5 inches M320 White,"A single, standardized and easy way to connect the phone to a computer",32,The Phone Company,The Phone Company,Regular,Product0504090,White,2.1 x 4.2 x 0.6,3.7,ounces,1,High,$137.50,$299.00,2006/09/19,On
1560,0504091,The Phone Company PDA Phone 3.7 inches M340 White,Opera 8 web browsers; supports Adobe flash 9 browser plug in,32,The Phone Company,The Phone Company,Deluxe,Product0504091,White,4.2 x 2.1 x 0.6,3.7,ounces,1,High,$151.76,$330.00,2009/02/28,On
1561,0504092,The Phone Company PDA Phone 4.7 inches L360 White,"Opera 8 web browser; supports Adobe flash 9 browser plug in, 256 MB flash memory expands via two memory card slots",32,The Phone Company,The Phone Company,Deluxe,Product0504092,White,4.2 x 2.1 x 0.6,3.3,ounces,1,High,$133.19,$402.00,2006/07/13,On
1562,0504093,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,Stream and store MP3s and videos with high quality stereo sound,32,The Phone Company,The Phone Company,Regular,Product0504093,White,3.4 x 1.8 x 0.9,3.7,ounces,1,High,$109.45,$238.00,2006/11/18,On
1563,0504094,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,Wide touch screen and full keyboard,32,The Phone Company,The Phone Company,Regular,Product0504094,White,4.7 x 2.9 x 0.7,3.3,ounces,1,High,$123.24,$268.00,2008/07/29,On
1564,0504095,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,With 3MB Memory and 6-line backlit display,32,The Phone Company,The Phone Company,Deluxe,Product0504095,White,8.8 x 7 x 3.2,5.3,ounces,1,High,$100.06,$302.00,2007/01/13,On
1565,0504096,The Phone Company PDA Handheld 3.5 inch M610 White,Toll free Numbers & Weights & Measures & Schedule planner,32,The Phone Company,The Phone Company,Regular,Product0504096,White,9 x 2 x 7,5.6,ounces,1,High,$117.27,$255.00,2008/10/17,On
1566,0504097,The Phone Company PDA Handheld 3.7 inch M630 White,"Access the web, high-resolution widescreen display, opera 8 web browser",32,The Phone Company,The Phone Company,Regular,Product0504097,White,3.8 x 2 x 0.8,4,ounces,1,High,$122.32,$266.00,2009/07/21,On
1567,0504098,The Phone Company PDA Handheld 4.7 inch L650 White,256 MB flash memory expands via two memory card slots,32,The Phone Company,The Phone Company,Deluxe,Product0504098,White,2.1 x 4.2 x 0.6,6.9,ounces,1,High,$128.88,$389.00,2006/02/12,On
1568,0504099,The Phone Company PDA Palm 3.5 inch M810 White,"Pocket versions of familiar applications like Outlook, Word, and Excel",32,The Phone Company,The Phone Company,Regular,Product0504099,White,4.2 x 2.1 x 0.6,3.7,ounces,1,High,$128.76,$280.00,2006/01/01,On
1569,0504100,The Phone Company PDA Palm 3.7 inch M830 White,"Pocket versions of familiar applications like Outlook, Word, and Excel",32,The Phone Company,The Phone Company,Regular,Product0504100,White,4.2 x 2.1 x 0.6,5.3,ounces,1,High,$137.50,$299.00,2009/03/15,On
1570,0504101,The Phone Company PDA Palm 4.7 inch L850 White,Removable/rechargeable battery and integrated keyboard,32,The Phone Company,The Phone Company,Deluxe,Product0504101,White,3.4 x 1.8 x 0.9,4.3,ounces,1,High,$131.87,$398.00,2009/03/15,On
