Date,DateKey,Calendar Year Number,Calendar Year,Calendar Year Quarter Number,Calendar Year Quarter,Calendar Year Month Number,Calendar Year Month,Month Number,Month,Working Day,Is Holiday,Holiday Name,Europe Season,North America Season,Asia Season
2009/09/17,20090917,2009,CY 2009,20093,Q3-2009,200909,Sep-09,9,September,WorkDay,0,None,None,Back to School,None
2009/09/16,20090916,2009,CY 2009,20093,Q3-2009,200909,Sep-09,9,September,WorkDay,0,None,None,Back to School,None
2009/09/15,20090915,2009,CY 2009,20093,Q3-2009,200909,Sep-09,9,September,WorkDay,0,None,None,Back to School,None
2009/09/14,20090914,2009,CY 2009,20093,Q3-2009,200909,Sep-09,9,September,WorkDay,0,None,None,Back to School,None
2009/09/13,20090913,2009,CY 2009,20093,Q3-2009,200909,Sep-09,9,September,WeekEnd,0,None,None,Back to School,None
2009/09/12,20090912,2009,CY 2009,20093,Q3-2009,200909,Sep-09,9,September,WeekEnd,0,None,None,Back to School,None
2009/09/11,20090911,2009,CY 2009,20093,Q3-2009,200909,Sep-09,9,September,WorkDay,0,None,None,Back to School,None
2009/09/10,20090910,2009,CY 2009,20093,Q3-2009,200909,Sep-09,9,September,WorkDay,0,None,None,Back to School,None
2009/09/09,20090909,2009,CY 2009,20093,Q3-2009,200909,Sep-09,9,September,WorkDay,0,None,None,Back to School,None
2009/09/08,20090908,2009,CY 2009,20093,Q3-2009,200909,Sep-09,9,September,WorkDay,0,None,None,Back to School,None
2009/09/07,20090907,2009,CY 2009,20093,Q3-2009,200909,Sep-09,9,September,WorkDay,0,None,None,Back to School,None
2009/09/06,20090906,2009,CY 2009,20093,Q3-2009,200909,Sep-09,9,September,WeekEnd,0,None,None,Back to School,None
2009/09/05,20090905,2009,CY 2009,20093,Q3-2009,200909,Sep-09,9,September,WeekEnd,0,None,None,Back to School,None
2009/09/04,20090904,2009,CY 2009,20093,Q3-2009,200909,Sep-09,9,September,WorkDay,0,None,None,Back to School,None
2009/09/03,20090903,2009,CY 2009,20093,Q3-2009,200909,Sep-09,9,September,WorkDay,0,None,None,Back to School,None
2009/09/02,20090902,2009,CY 2009,20093,Q3-2009,200909,Sep-09,9,September,WorkDay,0,None,None,Back to School,None
2009/09/01,20090901,2009,CY 2009,20093,Q3-2009,200909,Sep-09,9,September,WorkDay,0,None,None,Back to School,None
2009/08/31,20090831,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/30,20090830,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WeekEnd,0,None,Back to School,Back to School,None
2009/08/29,20090829,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WeekEnd,0,None,Back to School,Back to School,None
2009/08/28,20090828,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/27,20090827,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/26,20090826,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/25,20090825,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/24,20090824,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/23,20090823,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WeekEnd,0,None,Back to School,Back to School,None
2009/08/22,20090822,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WeekEnd,0,None,Back to School,Back to School,None
2009/08/21,20090821,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/20,20090820,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/19,20090819,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/18,20090818,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/17,20090817,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/16,20090816,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WeekEnd,0,None,Back to School,Back to School,None
2009/08/15,20090815,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WeekEnd,0,None,Back to School,Back to School,None
2009/08/14,20090814,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/13,20090813,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/12,20090812,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/11,20090811,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/10,20090810,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/09,20090809,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WeekEnd,0,None,Back to School,Back to School,None
2009/08/08,20090808,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WeekEnd,0,None,Back to School,Back to School,None
2009/08/07,20090807,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/06,20090806,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/05,20090805,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/04,20090804,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/03,20090803,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WorkDay,0,None,Back to School,Back to School,None
2009/08/02,20090802,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WeekEnd,0,None,Back to School,Back to School,None
2009/08/01,20090801,2009,CY 2009,20093,Q3-2009,200908,Aug-09,8,August,WeekEnd,0,None,Back to School,Back to School,None
2009/07/31,20090731,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/30,20090730,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/29,20090729,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/28,20090728,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/27,20090727,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/26,20090726,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WeekEnd,0,None,Back to School,Back to School,None
2009/07/25,20090725,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WeekEnd,0,None,Back to School,Back to School,None
2009/07/24,20090724,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/23,20090723,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/22,20090722,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/21,20090721,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/20,20090720,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/19,20090719,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WeekEnd,0,None,Back to School,Back to School,None
2009/07/18,20090718,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WeekEnd,0,None,Back to School,Back to School,None
2009/07/17,20090717,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/16,20090716,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/15,20090715,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/14,20090714,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/13,20090713,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/12,20090712,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WeekEnd,0,None,Back to School,Back to School,None
2009/07/11,20090711,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WeekEnd,0,None,Back to School,Back to School,None
2009/07/10,20090710,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/09,20090709,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/08,20090708,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/07,20090707,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/06,20090706,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/05,20090705,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WeekEnd,0,None,Back to School,Back to School,None
2009/07/04,20090704,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WeekEnd,0,None,Back to School,Back to School,None
2009/07/03,20090703,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/02,20090702,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/07/01,20090701,2009,CY 2009,20093,Q3-2009,200907,Jul-09,7,July,WorkDay,0,None,Back to School,Back to School,None
2009/06/30,20090630,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/29,20090629,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/28,20090628,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WeekEnd,0,None,None,None,None
2009/06/27,20090627,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WeekEnd,0,None,None,None,None
2009/06/26,20090626,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/25,20090625,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/24,20090624,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/23,20090623,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/22,20090622,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/21,20090621,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WeekEnd,0,None,None,None,None
2009/06/20,20090620,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WeekEnd,0,None,None,None,None
2009/06/19,20090619,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/18,20090618,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/17,20090617,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/16,20090616,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/15,20090615,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/14,20090614,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WeekEnd,0,None,None,None,None
2009/06/13,20090613,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WeekEnd,0,None,None,None,None
2009/06/12,20090612,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/11,20090611,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/10,20090610,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/09,20090609,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/08,20090608,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/07,20090607,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WeekEnd,0,None,None,None,None
2009/06/06,20090606,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WeekEnd,0,None,None,None,None
2009/06/05,20090605,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/04,20090604,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/03,20090603,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/02,20090602,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/06/01,20090601,2009,CY 2009,20092,Q2-2009,200906,Jun-09,6,June,WorkDay,0,None,None,None,None
2009/05/31,20090531,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2009/05/30,20090530,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2009/05/29,20090529,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/28,20090528,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/27,20090527,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/26,20090526,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/25,20090525,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/24,20090524,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2009/05/23,20090523,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2009/05/22,20090522,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/21,20090521,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/20,20090520,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/19,20090519,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/18,20090518,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/17,20090517,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2009/05/16,20090516,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2009/05/15,20090515,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/14,20090514,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/13,20090513,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/12,20090512,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/11,20090511,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/10,20090510,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2009/05/09,20090509,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2009/05/08,20090508,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/07,20090507,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/06,20090506,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/05,20090505,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/04,20090504,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/05/03,20090503,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2009/05/02,20090502,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
2009/05/01,20090501,2009,CY 2009,20092,Q2-2009,200905,May-09,5,May,WorkDay,0,None,None,None,Tax Time/Summer
2009/04/30,20090430,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/29,20090429,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/28,20090428,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/27,20090427,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/26,20090426,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WeekEnd,0,None,None,None,Spring/Back to School
2009/04/25,20090425,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WeekEnd,0,None,None,None,Spring/Back to School
2009/04/24,20090424,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/23,20090423,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/22,20090422,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/21,20090421,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/20,20090420,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/19,20090419,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WeekEnd,0,None,None,None,Spring/Back to School
2009/04/18,20090418,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WeekEnd,0,None,None,None,Spring/Back to School
2009/04/17,20090417,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/16,20090416,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/15,20090415,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/14,20090414,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/13,20090413,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/12,20090412,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WeekEnd,0,None,None,None,Spring/Back to School
2009/04/11,20090411,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WeekEnd,0,None,None,None,Spring/Back to School
2009/04/10,20090410,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/09,20090409,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/08,20090408,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/07,20090407,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/06,20090406,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/05,20090405,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WeekEnd,0,None,None,None,Spring/Back to School
2009/04/04,20090404,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WeekEnd,0,None,None,None,Spring/Back to School
2009/04/03,20090403,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/02,20090402,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/04/01,20090401,2009,CY 2009,20092,Q2-2009,200904,Apr-09,4,April,WorkDay,0,None,None,None,Spring/Back to School
2009/03/31,20090331,2009,CY 2009,20091,Q1-2009,200903,Mar-09,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2009/03/30,20090330,2009,CY 2009,20091,Q1-2009,200903,Mar-09,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2009/03/29,20090329,2009,CY 2009,20091,Q1-2009,200903,Mar-09,3,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2009/03/28,20090328,2009,CY 2009,20091,Q1-2009,200903,Mar-09,3,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2009/03/27,20090327,2009,CY 2009,20091,Q1-2009,200903,Mar-09,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2009/03/26,20090326,2009,CY 2009,20091,Q1-2009,200903,Mar-09,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2009/03/25,20090325,2009,CY 2009,20091,Q1-2009,200903,Mar-09,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2009/03/24,20090324,2009,CY 2009,20091,Q1-2009,200903,Mar-09,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2009/03/23,20090323,2009,CY 2009,20091,Q1-2009,200903,Mar-09,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2009/03/22,20090322,2009,CY 2009,20091,Q1-2009,200903,Mar-09,3,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2009/03/21,20090321,2009,CY 2009,20091,Q1-2009,200903,Mar-09,3,March,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2009/03/20,20090320,2009,CY 2009,20091,Q1-2009,200903,Mar-09,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2009/03/19,20090319,2009,CY 2009,20091,Q1-2009,200903,Mar-09,3,March,WorkDay,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
